t,x1,y1,z1,x2,y2,z2,x3,y3,z3
0.16000000000000006,2931.5214269543885,-1001.6815967134158,634.2925680198061,3549.49868581046,-853.076410941147,999.1949137689808,2426.821848123347,-831.8575197039586,-16.60177282858704
0.16500000000000006,2929.8382461242268,-1001.7190628533309,634.2941460071953,3547.8291214679966,-853.1632569592896,999.1954009690237,2425.1513656753623,-831.8576663421808,-16.601599210907835
0.17000000000000007,2928.155063938924,-1001.7564496094897,634.2957208688468,3546.159534788704,-853.249926593268,999.195887202483,2423.48085823723,-831.8578126906817,-16.60142593759362
0.17500000000000007,2926.471880394564,-1001.793756870443,634.2972926023103,3544.489926189111,-853.3364197534484,999.1963724685306,2421.8103257502416,-831.857958749239,-16.601253008899604
0.18000000000000008,2924.7886954940436,-1001.8309846447204,634.2988612343398,3542.8202957596072,-853.4227365166398,999.1968567753775,2420.1397682271995,-831.8581045203405,-16.60108042187119
0.18500000000000008,2923.1055092379047,-1001.8681328112648,634.3004267384947,3541.150643741216,-853.5088766605899,999.1973401147937,2418.4691855871984,-831.8582500015341,-16.60090817940456
0.19000000000000009,2921.422321628633,-1001.9052012920121,634.30198910666,3539.480970616458,-853.594840180948,999.1978224841935,2416.7985777822682,-831.8583951920729,-16.600736282376687
0.1950000000000001,2919.7391326698935,-1001.9421901088973,634.3035483516863,3537.811276374085,-853.6806271184844,999.1983038874972,2415.1279448162295,-831.8585400931527,-16.600564729363317
0.2000000000000001,2918.0559423579894,-1001.9790991159865,634.3051044720867,3536.141561248722,-853.7662372398012,999.1987843241777,2413.4572866213657,-831.8586847046402,-16.600393520514086
0.2050000000000001,2916.3727506901705,-1002.0159282819769,634.3066574578522,3534.4718256004157,-853.8516705886902,999.1992637910681,2411.7866031565604,-831.8588290256117,-16.60022265691508
0.2100000000000001,2914.6895576719808,-1002.0526776263778,634.3082073015339,3532.8020694836623,-853.9369271931125,999.199742285813,2410.1158944067083,-831.8589730553779,-16.600052139374405
0.2150000000000001,2913.006363306232,-1002.0893471120434,634.3097540057656,3531.132292951681,-854.0220069794293,999.20021980917,2408.4451603471543,-831.8591167941873,-16.599881967590445
0.2200000000000001,2911.323167594785,-1002.125936718421,634.311297586415,3529.462496070746,-854.1069099366874,999.2006963659835,2406.774400970414,-831.8592602435174,-16.599712139805323
0.22500000000000012,2909.639970538083,-1002.1624464079631,634.312838031355,3527.792679068953,-854.1916360377252,999.2011719524385,2405.1036162347273,-831.8594034022469,-16.59954265733922
0.23000000000000012,2907.956772140711,-1002.1988762080049,634.314375338918,3526.1228419621852,-854.2761853216214,999.2016465679678,2403.4328061322526,-831.8595462702235,-16.59937352036442
0.23500000000000013,2906.2735724101763,-1002.2352262076943,634.3159095217047,3524.4529846265145,-854.3605579233425,999.2021202164234,2401.7619706907376,-831.8596888486189,-16.59920472748554
0.24000000000000013,2904.5903713507987,-1002.2714964456353,634.3174405798756,3522.7831070540437,-854.44475389921,999.2025928978062,2400.0911099073646,-831.8598311374504,-16.599036278674333
0.24500000000000013,2902.907168966203,-1002.3076869293117,634.3189685004988,3521.1132092952944,-854.5287732422985,999.2030646080677,2398.420223756377,-831.8599731355198,-16.59886817534209
0.2500000000000001,2901.22396526199,-1002.3437977151565,634.3204932899728,3519.443291277553,-854.6126160300664,999.2035353491417,2396.7493122478527,-831.8601148434229,-16.598700416775355
0.2550000000000001,2899.540760249428,-1002.379828982349,634.322014970691,3517.773352703739,-854.6962825312969,999.2040051279258,2395.0783754501504,-831.8602562632385,-16.59853300050485
0.2600000000000001,2897.8575539370763,-1002.4157808679923,634.323533536467,3516.103393361584,-854.7797729140724,999.2044739424839,2393.4074133880495,-831.8603973943909,-16.59836592720489
0.2650000000000001,2896.174346334015,-1002.4516535301719,634.325048986209,3514.4334129629497,-854.8630873679994,999.2049417924624,2391.736426098262,-831.8605382367756,-16.598199196990752
0.27000000000000013,2894.491137448625,-1002.4874471041655,634.3265613356314,3512.7634113085646,-854.946226099126,999.2054086826928,2390.065413626775,-831.8606787918516,-16.59803280812752
0.27500000000000013,2892.807927286565,-1002.523161638877,634.3280705999979,3511.0933883570624,-855.0291891964439,999.2058746178527,2388.3943759906606,-831.8608190610378,-16.597866758927058
0.28000000000000014,2891.124715857345,-1002.5587972715816,634.3295767633234,3509.4233438600477,-855.1119767967788,999.2063395929897,2386.7233132062743,-831.8609590428466,-16.597701051143552
0.28500000000000014,2889.441503169979,-1002.5943541287489,634.3310798300296,3507.7532775474065,-855.1945890396205,999.2068036094581,2385.0522253066074,-831.8610987376858,-16.597535684286473
0.29000000000000015,2887.758289231756,-1002.6298322974668,634.3325798151009,3506.083189246682,-855.2770260396754,999.2072666718672,2383.381112321714,-831.8612381469458,-16.59737065670158
0.29500000000000015,2886.0750740498847,-1002.6652318954798,634.3340767275241,3504.413078789659,-855.3592879678097,999.2077287829753,2381.70997428485,-831.8613772714591,-16.59720596739487
0.30000000000000016,2884.3918576327346,-1002.7005530475242,634.3355705627985,3502.742945985702,-855.4413749774175,999.2081899413788,2380.0388112191927,-831.861516110806,-16.59704161685718
0.30500000000000016,2882.708639991119,-1002.7357958940146,634.3370613210626,3501.072790489594,-855.5232871986025,999.2086501471246,2378.3676231597533,-831.8616546649929,-16.596877605071796
0.31000000000000016,2881.025421134028,-1002.7709605437676,634.3385490104977,3499.4026120720705,-855.6050247563393,999.2091094027338,2376.6964101383287,-831.8617929347772,-16.59671393113544
0.31500000000000017,2879.342201064045,-1002.8060470401058,634.3400336399827,3497.732410749214,-855.6865877416145,999.2095677109178,2375.0251721614454,-831.8619309209838,-16.596550594063352
0.3200000000000002,2877.658979790684,-1002.8410555902849,634.3415152086737,3496.062186037116,-855.767976367229,999.2100250714412,2373.3539092820834,-831.8620686235258,-16.59638759395089
0.3250000000000002,2875.9757573241286,-1002.8759863677982,634.3429937178772,3494.391937678926,-855.849190870743,999.2104814847129,2371.6826215460064,-831.8622060425195,-16.596224930653086
0.3300000000000002,2874.292533667893,-1002.9108393632758,634.3444691697176,3492.721665756507,-855.9302312473959,999.210936951353,2370.0113089383826,-831.862343178163,-16.5960626039276
0.3350000000000002,2872.6093088353364,-1002.9456147301379,634.3459415772834,3491.0513698520094,-856.0110976452046,999.2113914754293,2368.3399715139885,-831.8624800316644,-16.595900612336397
0.3400000000000002,2870.9260828344695,-1002.9803126423949,634.3474109484696,3489.381049741559,-856.0917903280238,999.2118450593863,2366.6686093233434,-831.862616603752,-16.595738955009796
0.3450000000000002,2869.2428556718337,-1003.0149332487408,634.3488772821464,3487.7107052443625,-856.1723095095235,999.2122977028775,2364.997222399017,-831.8627528943164,-16.595577632070352
0.3500000000000002,2867.5596273550136,-1003.0494765785222,634.3503405720288,3486.040336293705,-856.2526551898952,999.2127494039488,2363.3258107337706,-831.8628889027709,-16.59541664420504
0.3550000000000002,2865.876397893843,-1003.0839427994846,634.3518008258982,3484.3699426377607,-856.3328276073663,999.2132001650177,2361.6543743781817,-831.8630246298321,-16.59525599055796
0.3600000000000002,2864.1931672983465,-1003.1183320867218,634.35325804705,3482.699524001608,-856.4128269985326,999.2136499871209,2359.98291338086,-831.8631600757994,-16.595095670767694
0.3650000000000002,2862.5099355698308,-1003.1526444446974,634.3547122416772,3481.02908043503,-856.4926533822226,999.2140988721482,2358.311427733412,-831.863295241247,-16.59493568414625
0.3700000000000002,2860.8267027152033,-1003.1868800575082,634.356163421227,3479.3586117787877,-856.5723070761491,999.2145468236431,2356.639917492269,-831.8634301272335,-16.594776029433408
0.3750000000000002,2859.143468742136,-1003.2210390212838,634.3576115678101,3477.688117978384,-856.6517882064421,999.2149938360735,2354.9683826591263,-831.8635647320939,-16.594616708594117
0.3800000000000002,2857.460233656132,-1003.2551213757926,634.3590566894146,3476.017598990164,-856.7310968293282,999.215439911898,2353.2968232423614,-831.8636990565673,-16.594457720745456
0.38500000000000023,2855.7769974697353,-1003.2891273668303,634.3604987981007,3474.347054510179,-856.8102333317829,999.2158850548735,2351.6252393234263,-831.8638331017655,-16.594299064563987
0.39000000000000024,2854.093760181449,-1003.3230569936358,634.3619378819436,3472.676484808605,-856.8891977828039,999.2163292612687,2349.9536308718443,-831.8639668665835,-16.59414074135095
0.39500000000000024,2852.4105217939655,-1003.3569103006172,634.363373942924,3471.0058899883443,-856.9679902996004,999.2167725316694,2348.281997888778,-831.864100351205,-16.59398275088145
0.40000000000000024,2850.727282315257,-1003.3906874601173,634.3648069892433,3469.335269962612,-857.0466111991178,999.2172148686128,2346.6103404253927,-831.8642335563883,-16.593825092251535
0.40500000000000025,2849.0440417512596,-1003.4243885643164,634.3662370195892,3467.664624793352,-857.1250606755618,999.2176562716749,2344.9386584973226,-831.8643664820098,-16.5936677656001
0.41000000000000025,2847.36080010567,-1003.458013664849,634.3676640270963,3465.9939545107923,-857.2033388165379,999.2180967387193,2343.266952100306,-831.86449912743,-16.59351077167732
0.41500000000000026,2845.677557382585,-1003.4915628388852,634.3690880138022,3464.3232591409655,-857.281445776445,999.218536270361,2341.5952212470665,-831.8646314928368,-16.593354110254143
0.42000000000000026,2843.994313590683,-1003.5250362541674,634.3705089898291,3462.6525385610807,-857.3593818508847,999.218974869737,2339.9234659902863,-831.8647635791651,-16.593197780216403
0.42500000000000027,2842.311068735913,-1003.558434021954,634.3719269513384,3460.9817927279396,-857.4371472270376,999.2194125356596,2338.2516863491064,-831.8648953860546,-16.593041781983718
0.43000000000000027,2840.6278228234355,-1003.5917562268816,634.3733418842003,3459.311021697683,-857.5147420599657,999.219849263747,2336.57988232369,-831.8650269121914,-16.592886117105575
0.4350000000000003,2838.9445758579423,-1003.6250029514762,634.3747538002871,3457.640225490571,-857.5921665293702,999.220285057656,2334.9080539390125,-831.8651581586765,-16.59273078427132
0.4400000000000003,2837.26132784555,-1003.6581743113621,634.376162708466,3455.969404061353,-857.6694208521249,999.2207199201254,2333.236201228521,-831.8652891263299,-16.592575782502916
0.4450000000000003,2835.5780787908943,-1003.6912703904403,634.3775686055295,3454.29855741943,-857.7465051812242,999.221153850155,2331.564324202681,-831.8654198148511,-16.592421112149303
0.4500000000000003,2833.8948286998007,-1003.7242913147728,634.378971487574,3452.6276854735524,-857.8234197153988,999.2215868465466,2329.8924228852343,-831.8655502238727,-16.592266773638908
0.4550000000000003,2832.211577578041,-1003.757237206552,634.3803713664948,3450.956788236794,-857.9001647146252,999.2220189129681,2328.220497314473,-831.8656803544974,-16.592112765659465
0.4600000000000003,2830.5283254300953,-1003.7901081393409,634.3817682502553,3449.2858658181904,-857.9767403700312,999.2224500518574,2326.5485475088863,-831.8658102074645,-16.591959087328455
0.4650000000000003,2828.845072262594,-1003.8229042119831,634.3831621360962,3447.6149180894654,-858.0531468095619,999.2228802623754,2324.8765734861477,-831.8659397825126,-16.591805738949326
0.4700000000000003,2827.1618180799146,-1003.8556255202895,634.3845530163015,3445.9439450689392,-858.129384207706,999.2233095421304,2323.204575255891,-831.8660690789214,-16.59165272136732
0.4750000000000003,2825.4785628874556,-1003.8882721688796,634.3859409180343,3444.2729468188963,-858.2054528336811,999.2237378995009,2321.532552866168,-831.8661980992141,-16.591500031589064
0.4800000000000003,2823.795306691584,-1003.9208442970718,634.3873258316951,3442.6019233386373,-858.2813529418623,999.2241653315187,2319.8605063399923,-831.8663268424948,-16.591347670668007
0.4850000000000003,2822.1120494953793,-1003.953341992985,634.3887077422606,3440.9308745337125,-858.3570846325762,999.2245918335523,2318.188435676311,-831.8664553073634,-16.591195640256313
0.4900000000000003,2820.4287912995856,-1003.9857652737028,634.3900866844571,3439.259800577564,-858.4326480513913,999.225017416296,2316.516340899794,-831.8665834970474,-16.591043936524652
0.49500000000000033,2818.745532114435,-1004.0181143527918,634.391462641941,3437.588701379359,-858.5080435590628,999.2254420747169,2314.8442220532356,-831.8667114100231,-16.59089256127191
0.5000000000000003,2817.0622719482863,-1004.0503893183102,634.392835605953,3435.9175768563896,-858.5832712690606,999.2258658061185,2313.1720791472635,-831.8668390454712,-16.590741515461122
0.5050000000000003,2815.379010803217,-1004.0825901990298,634.3942055921398,3434.246427246063,-858.6583313455997,999.2262886152922,2311.499912192609,-831.8669664048484,-16.59059079736065
0.5100000000000003,2813.695748684905,-1004.1147171357231,634.3955726119092,3432.575252447438,-858.7332240406206,999.2267105057774,2309.8277212333182,-831.8670934892094,-16.590440405715608
0.5150000000000003,2812.012485598918,-1004.1467702332967,634.3969366634641,3430.9040523758244,-858.8079495151914,999.2271314770306,2308.1555062894245,-831.8672202983818,-16.590290340723335
0.5200000000000004,2810.329221546228,-1004.1787495731809,634.3982977390095,3429.2328272647483,-858.8825080041479,999.2275515266034,2306.483267363333,-831.867346831644,-16.590140603231998
0.5250000000000004,2808.6459565362393,-1004.2106553193503,634.3996558396876,3427.5615769333203,-858.956899756639,999.2279706548795,2304.8110044998384,-831.8674730890948,-16.589991193119022
0.5300000000000004,2806.9626905751984,-1004.2424875767977,634.40101097826,3425.8903013304666,-859.0311249720459,999.2283888658096,2303.138717734348,-831.8675990719148,-16.58984210897923
0.5350000000000004,2805.279423664692,-1004.2742463346266,634.4023631557753,3424.2190007679114,-859.1051837379858,999.2288061596606,2301.4664070509184,-831.867724780207,-16.589693350684524
0.5400000000000004,2803.5961558096733,-1004.3059317317043,634.4037123721663,3422.5476752124364,-859.1790763117014,999.2292225364175,2299.7940724812624,-831.8678502139611,-16.589544918241018
0.5450000000000004,2801.912887018574,-1004.3375439477376,634.4050586265905,3420.8763244809666,-859.2528029717621,999.2296379958545,2298.1217140722542,-831.8679753730902,-16.589396811745036
0.5500000000000004,2800.22961729386,-1004.3690830253603,634.4064019181302,3419.20494866521,-859.3263638241158,999.2300525376696,2296.4493318232653,-831.8681002575088,-16.58924903129177
0.5550000000000004,2798.5463466373135,-1004.4005490352175,634.4077422603677,3417.533547915166,-859.399759082484,999.2304661660321,2294.7769257559344,-831.86822486848,-16.58910157537953
0.5600000000000004,2796.863075055123,-1004.4319421150217,634.4090796540647,3415.8621221962876,-859.4729890022078,999.2308788811852,2293.1044959039464,-831.86834920607,-16.58895444392353
0.5650000000000004,2795.179802553039,-1004.4632623924595,634.4104140857555,3414.190671475954,-859.5460537946583,999.2312906789762,2291.432042283429,-831.8684732690235,-16.588807638404255
0.5700000000000004,2793.4965291334192,-1004.4945098937299,634.4117455759742,3412.519195870705,-859.6189535778046,999.2317015657258,2289.759564910222,-831.8685970592486,-16.588661156555617
0.5750000000000004,2791.813254801619,-1004.5256847443112,634.4130741293111,3410.847695385995,-859.6916886047202,999.2321115428537,2288.0870638174597,-831.8687205771688,-16.588514997870362
0.5800000000000004,2790.1299795647774,-1004.5567870951528,634.4143997381674,3409.176169945104,-859.7642591269237,999.2325206080293,2286.4145390357353,-831.8688438220724,-16.588369163185277
